path_id,plan_key,event_order,month_index,date,stage,event,amount,balance,floor,attempt,note,strategy_path_id,account_path_id,prefix_application_basis
261,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-15,funded,funded_failed,0.0,48800.0,48000.0,1,Drawdown breached,65,261,ACCOUNT_STATE_BEFORE_PREFIX
261,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48000.0,1,capital budget exhausted or rebuys disabled,65,261,ACCOUNT_STATE_BEFORE_PREFIX
263,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,65,263,ACCOUNT_STATE_BEFORE_PREFIX
263,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,65,263,ACCOUNT_STATE_BEFORE_PREFIX
265,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,66,265,ACCOUNT_STATE_BEFORE_PREFIX
265,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,66,265,ACCOUNT_STATE_BEFORE_PREFIX
267,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,66,267,ACCOUNT_STATE_BEFORE_PREFIX
267,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,66,267,ACCOUNT_STATE_BEFORE_PREFIX
269,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,48800.0,48000.0,1,Drawdown breached,67,269,ACCOUNT_STATE_BEFORE_PREFIX
269,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48000.0,1,capital budget exhausted or rebuys disabled,67,269,ACCOUNT_STATE_BEFORE_PREFIX
271,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,67,271,ACCOUNT_STATE_BEFORE_PREFIX
271,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,67,271,ACCOUNT_STATE_BEFORE_PREFIX
273,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,68,273,ACCOUNT_STATE_BEFORE_PREFIX
273,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,68,273,ACCOUNT_STATE_BEFORE_PREFIX
275,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,68,275,ACCOUNT_STATE_BEFORE_PREFIX
275,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,68,275,ACCOUNT_STATE_BEFORE_PREFIX
277,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,69,277,ACCOUNT_STATE_BEFORE_PREFIX
277,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,69,277,ACCOUNT_STATE_BEFORE_PREFIX
279,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,69,279,ACCOUNT_STATE_BEFORE_PREFIX
279,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,69,279,ACCOUNT_STATE_BEFORE_PREFIX
281,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,70,281,ACCOUNT_STATE_BEFORE_PREFIX
281,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,70,281,ACCOUNT_STATE_BEFORE_PREFIX
283,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,70,283,ACCOUNT_STATE_BEFORE_PREFIX
283,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,70,283,ACCOUNT_STATE_BEFORE_PREFIX
285,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-10,funded,funded_failed,0.0,50800.0,50100.0,1,Drawdown breached,71,285,ACCOUNT_STATE_BEFORE_PREFIX
285,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50800.0,50100.0,1,capital budget exhausted or rebuys disabled,71,285,ACCOUNT_STATE_BEFORE_PREFIX
287,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,71,287,ACCOUNT_STATE_BEFORE_PREFIX
287,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,71,287,ACCOUNT_STATE_BEFORE_PREFIX
289,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,72,289,ACCOUNT_STATE_BEFORE_PREFIX
289,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,72,289,ACCOUNT_STATE_BEFORE_PREFIX
291,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,72,291,ACCOUNT_STATE_BEFORE_PREFIX
291,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,72,291,ACCOUNT_STATE_BEFORE_PREFIX
293,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,73,293,ACCOUNT_STATE_BEFORE_PREFIX
293,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,73,293,ACCOUNT_STATE_BEFORE_PREFIX
295,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,73,295,ACCOUNT_STATE_BEFORE_PREFIX
295,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,73,295,ACCOUNT_STATE_BEFORE_PREFIX
297,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-06,funded,funded_failed,0.0,50800.0,50000.0,1,Drawdown breached,74,297,ACCOUNT_STATE_BEFORE_PREFIX
297,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50800.0,50000.0,1,capital budget exhausted or rebuys disabled,74,297,ACCOUNT_STATE_BEFORE_PREFIX
299,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-06,funded,funded_failed,0.0,50800.0,50000.0,1,Drawdown breached,74,299,ACCOUNT_STATE_BEFORE_PREFIX
299,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50800.0,50000.0,1,capital budget exhausted or rebuys disabled,74,299,ACCOUNT_STATE_BEFORE_PREFIX
301,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,75,301,ACCOUNT_STATE_BEFORE_PREFIX
301,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,75,301,ACCOUNT_STATE_BEFORE_PREFIX
303,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,75,303,ACCOUNT_STATE_BEFORE_PREFIX
303,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,75,303,ACCOUNT_STATE_BEFORE_PREFIX
305,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,76,305,ACCOUNT_STATE_BEFORE_PREFIX
305,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,76,305,ACCOUNT_STATE_BEFORE_PREFIX
307,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,76,307,ACCOUNT_STATE_BEFORE_PREFIX
307,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,76,307,ACCOUNT_STATE_BEFORE_PREFIX
309,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,77,309,ACCOUNT_STATE_BEFORE_PREFIX
309,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,77,309,ACCOUNT_STATE_BEFORE_PREFIX
311,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,77,311,ACCOUNT_STATE_BEFORE_PREFIX
311,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,77,311,ACCOUNT_STATE_BEFORE_PREFIX
313,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-20,funded,funded_failed,0.0,50400.0,50000.0,1,Drawdown breached,78,313,ACCOUNT_STATE_BEFORE_PREFIX
313,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,50400.0,50000.0,1,capital budget exhausted or rebuys disabled,78,313,ACCOUNT_STATE_BEFORE_PREFIX
315,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,78,315,ACCOUNT_STATE_BEFORE_PREFIX
315,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,78,315,ACCOUNT_STATE_BEFORE_PREFIX
317,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,79,317,ACCOUNT_STATE_BEFORE_PREFIX
317,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,79,317,ACCOUNT_STATE_BEFORE_PREFIX
319,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,79,319,ACCOUNT_STATE_BEFORE_PREFIX
319,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,79,319,ACCOUNT_STATE_BEFORE_PREFIX
320,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-10,funded,funded_failed,0.0,48200.0,48000.0,1,Drawdown breached,80,320,ACCOUNT_STATE_BEFORE_PREFIX
320,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48200.0,48000.0,1,capital budget exhausted or rebuys disabled,80,320,ACCOUNT_STATE_BEFORE_PREFIX
321,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48800.0,48000.0,1,Drawdown breached,80,321,ACCOUNT_STATE_BEFORE_PREFIX
321,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48000.0,1,capital budget exhausted or rebuys disabled,80,321,ACCOUNT_STATE_BEFORE_PREFIX
322,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-07,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,80,322,ACCOUNT_STATE_BEFORE_PREFIX
322,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,80,322,ACCOUNT_STATE_BEFORE_PREFIX
323,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48800.0,48250.0,1,Drawdown breached,80,323,ACCOUNT_STATE_BEFORE_PREFIX
323,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48250.0,1,capital budget exhausted or rebuys disabled,80,323,ACCOUNT_STATE_BEFORE_PREFIX
325,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-15,funded,payout,1500.0,52900.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,81,325,ACCOUNT_STATE_BEFORE_PREFIX
327,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,81,327,ACCOUNT_STATE_BEFORE_PREFIX
327,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,81,327,ACCOUNT_STATE_BEFORE_PREFIX
329,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,82,329,ACCOUNT_STATE_BEFORE_PREFIX
329,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,82,329,ACCOUNT_STATE_BEFORE_PREFIX
331,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,82,331,ACCOUNT_STATE_BEFORE_PREFIX
331,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,82,331,ACCOUNT_STATE_BEFORE_PREFIX
333,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-16,funded,funded_failed,0.0,48800.0,48000.0,1,Drawdown breached,83,333,ACCOUNT_STATE_BEFORE_PREFIX
333,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48000.0,1,capital budget exhausted or rebuys disabled,83,333,ACCOUNT_STATE_BEFORE_PREFIX
335,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,83,335,ACCOUNT_STATE_BEFORE_PREFIX
335,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,83,335,ACCOUNT_STATE_BEFORE_PREFIX
337,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,84,337,ACCOUNT_STATE_BEFORE_PREFIX
337,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,84,337,ACCOUNT_STATE_BEFORE_PREFIX
339,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,84,339,ACCOUNT_STATE_BEFORE_PREFIX
339,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,84,339,ACCOUNT_STATE_BEFORE_PREFIX
341,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,85,341,ACCOUNT_STATE_BEFORE_PREFIX
341,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,85,341,ACCOUNT_STATE_BEFORE_PREFIX
343,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,85,343,ACCOUNT_STATE_BEFORE_PREFIX
343,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,85,343,ACCOUNT_STATE_BEFORE_PREFIX
345,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,86,345,ACCOUNT_STATE_BEFORE_PREFIX
345,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,86,345,ACCOUNT_STATE_BEFORE_PREFIX
347,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,86,347,ACCOUNT_STATE_BEFORE_PREFIX
347,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,86,347,ACCOUNT_STATE_BEFORE_PREFIX
349,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,87,349,ACCOUNT_STATE_BEFORE_PREFIX
349,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,87,349,ACCOUNT_STATE_BEFORE_PREFIX
350,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-17,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,87,350,ACCOUNT_STATE_BEFORE_PREFIX
350,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,87,350,ACCOUNT_STATE_BEFORE_PREFIX
351,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,87,351,ACCOUNT_STATE_BEFORE_PREFIX
351,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,87,351,ACCOUNT_STATE_BEFORE_PREFIX
353,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,88,353,ACCOUNT_STATE_BEFORE_PREFIX
353,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,88,353,ACCOUNT_STATE_BEFORE_PREFIX
355,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,88,355,ACCOUNT_STATE_BEFORE_PREFIX
355,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,88,355,ACCOUNT_STATE_BEFORE_PREFIX
357,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,89,357,ACCOUNT_STATE_BEFORE_PREFIX
357,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,89,357,ACCOUNT_STATE_BEFORE_PREFIX
359,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,89,359,ACCOUNT_STATE_BEFORE_PREFIX
359,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,89,359,ACCOUNT_STATE_BEFORE_PREFIX
361,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-16,funded,payout,1500.0,52900.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,90,361,ACCOUNT_STATE_BEFORE_PREFIX
361,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-14,funded,funded_failed,0.0,50900.0,50100.0,1,Drawdown breached,90,361,ACCOUNT_STATE_BEFORE_PREFIX
361,Apex Trader Funding - EOD PA 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50900.0,50100.0,1,capital budget exhausted or rebuys disabled,90,361,ACCOUNT_STATE_BEFORE_PREFIX
363,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,90,363,ACCOUNT_STATE_BEFORE_PREFIX
363,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,90,363,ACCOUNT_STATE_BEFORE_PREFIX
365,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-16,funded,funded_failed,0.0,48800.0,48000.0,1,Drawdown breached,91,365,ACCOUNT_STATE_BEFORE_PREFIX
365,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48000.0,1,capital budget exhausted or rebuys disabled,91,365,ACCOUNT_STATE_BEFORE_PREFIX
367,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,91,367,ACCOUNT_STATE_BEFORE_PREFIX
367,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,91,367,ACCOUNT_STATE_BEFORE_PREFIX
371,Alpha Futures - Advanced 50K - Funded only,1,2,2026-08-03,funded,funded_failed,0.0,49200.0,49050.0,1,Drawdown breached,92,371,ACCOUNT_STATE_BEFORE_PREFIX
371,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49200.0,49050.0,1,capital budget exhausted or rebuys disabled,92,371,ACCOUNT_STATE_BEFORE_PREFIX
373,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,93,373,ACCOUNT_STATE_BEFORE_PREFIX
373,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,93,373,ACCOUNT_STATE_BEFORE_PREFIX
375,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,93,375,ACCOUNT_STATE_BEFORE_PREFIX
375,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,93,375,ACCOUNT_STATE_BEFORE_PREFIX
377,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,48800.0,48000.0,1,Drawdown breached,94,377,ACCOUNT_STATE_BEFORE_PREFIX
377,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48800.0,48000.0,1,capital budget exhausted or rebuys disabled,94,377,ACCOUNT_STATE_BEFORE_PREFIX
379,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,94,379,ACCOUNT_STATE_BEFORE_PREFIX
379,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,94,379,ACCOUNT_STATE_BEFORE_PREFIX
381,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,95,381,ACCOUNT_STATE_BEFORE_PREFIX
381,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,95,381,ACCOUNT_STATE_BEFORE_PREFIX
383,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,95,383,ACCOUNT_STATE_BEFORE_PREFIX
383,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,95,383,ACCOUNT_STATE_BEFORE_PREFIX
385,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,96,385,ACCOUNT_STATE_BEFORE_PREFIX
385,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,96,385,ACCOUNT_STATE_BEFORE_PREFIX
387,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,96,387,ACCOUNT_STATE_BEFORE_PREFIX
387,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,96,387,ACCOUNT_STATE_BEFORE_PREFIX
389,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,97,389,ACCOUNT_STATE_BEFORE_PREFIX
389,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,97,389,ACCOUNT_STATE_BEFORE_PREFIX
391,Alpha Futures - Advanced 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,48400.0,48250.0,1,Drawdown breached,97,391,ACCOUNT_STATE_BEFORE_PREFIX
391,Alpha Futures - Advanced 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48250.0,1,capital budget exhausted or rebuys disabled,97,391,ACCOUNT_STATE_BEFORE_PREFIX
393,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,48400.0,48000.0,1,Drawdown breached,98,393,ACCOUNT_STATE_BEFORE_PREFIX
393,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,48400.0,48000.0,1,capital budget exhausted or rebuys disabled,98,393,ACCOUNT_STATE_BEFORE_PREFIX
