path_id,plan_key,firm,account_name,contracts,month_index,month,stage,attempt,starting_balance,ending_balance,pnl,max_drawdown,floor,payouts,fees,cumulative_payouts,cumulative_fees,net_cash,status,strategy_path_id,account_path_id,prefix_application_basis
26,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,1,2026-07,funded,1,50000.0,50527.0,527.0,400.0,48566.86445570538,0.0,0.0,0.0,0.0,0.0,active,6,26,ACCOUNT_STATE_BEFORE_PREFIX
26,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,2,2026-08,funded,1,50527.0,50737.0,210.0,144.375,49418.28538256168,0.0,0.0,0.0,0.0,0.0,active,6,26,ACCOUNT_STATE_BEFORE_PREFIX
27,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,1,2026-07,funded,1,50000.0,48400.0,-1600.0,2342.2329942576907,48000.0,0.0,0.0,0.0,0.0,0.0,terminal,6,27,ACCOUNT_STATE_BEFORE_PREFIX
27,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,2,2026-08,funded,1,48400.0,48400.0,0.0,0.0,48000.0,0.0,0.0,0.0,0.0,0.0,terminal,6,27,ACCOUNT_STATE_BEFORE_PREFIX
28,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,1,2026-07,funded,1,50000.0,50063.5,63.5,400.0,48063.5,0.0,0.0,0.0,0.0,0.0,active,7,28,ACCOUNT_STATE_BEFORE_PREFIX
28,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,2,2026-08,funded,1,50063.5,49919.125,-144.375,853.125,48176.375,0.0,0.0,0.0,0.0,0.0,active,7,28,ACCOUNT_STATE_BEFORE_PREFIX
29,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,1,2026-07,funded,1,50000.0,50254.0,254.0,1600.0,48254.0,0.0,0.0,0.0,0.0,0.0,active,7,29,ACCOUNT_STATE_BEFORE_PREFIX
29,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,2,2026-08,funded,1,50254.0,48773.5,-1480.5,2473.858469753308,48705.5,0.0,0.0,0.0,0.0,0.0,terminal,7,29,ACCOUNT_STATE_BEFORE_PREFIX
30,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,1,2026-07,funded,1,50000.0,50063.5,63.5,400.0,48140.441751435574,0.0,0.0,0.0,0.0,0.0,active,7,30,ACCOUNT_STATE_BEFORE_PREFIX
30,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,2,2026-08,funded,1,50063.5,49919.125,-144.375,853.125,48246.03538256168,0.0,0.0,0.0,0.0,0.0,active,7,30,ACCOUNT_STATE_BEFORE_PREFIX
31,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,1,2026-07,funded,1,50000.0,48400.0,-1600.0,1755.3729523713555,48254.627047628645,0.0,0.0,0.0,0.0,0.0,terminal,7,31,ACCOUNT_STATE_BEFORE_PREFIX
31,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,2,2026-08,funded,1,48400.0,48400.0,0.0,0.0,48254.627047628645,0.0,0.0,0.0,0.0,0.0,terminal,7,31,ACCOUNT_STATE_BEFORE_PREFIX
32,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,1,2026-07,funded,1,50000.0,50990.5,990.5,400.0,48990.5,0.0,0.0,0.0,0.0,0.0,active,8,32,ACCOUNT_STATE_BEFORE_PREFIX
32,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,2,2026-08,funded,1,50990.5,50974.75,-15.75,128.625,49344.875,0.0,0.0,0.0,0.0,0.0,active,8,32,ACCOUNT_STATE_BEFORE_PREFIX
33,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,1,2026-07,funded,1,50000.0,53962.0,3962.0,1600.0,50100.0,0.0,0.0,0.0,0.0,0.0,active,8,33,ACCOUNT_STATE_BEFORE_PREFIX
33,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,2,2026-08,funded,1,53962.0,52399.0,-63.0,1563.0,50100.0,1500.0,0.0,1500.0,0.0,1500.0,active,8,33,ACCOUNT_STATE_BEFORE_PREFIX
34,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,1,2026-07,funded,1,50000.0,50990.5,990.5,400.0,49067.441751435574,0.0,0.0,0.0,0.0,0.0,active,8,34,ACCOUNT_STATE_BEFORE_PREFIX
34,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,2,2026-08,funded,1,50990.5,50974.75,-15.75,128.625,49414.53538256168,0.0,0.0,0.0,0.0,0.0,active,8,34,ACCOUNT_STATE_BEFORE_PREFIX
35,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,1,2026-07,funded,1,50000.0,48400.0,-1600.0,1755.3729523713555,48254.627047628645,0.0,0.0,0.0,0.0,0.0,terminal,8,35,ACCOUNT_STATE_BEFORE_PREFIX
35,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,2,2026-08,funded,1,48400.0,48400.0,0.0,0.0,48254.627047628645,0.0,0.0,0.0,0.0,0.0,terminal,8,35,ACCOUNT_STATE_BEFORE_PREFIX
36,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,1,2026-07,funded,1,50000.0,50527.0,527.0,400.0,48527.0,0.0,0.0,0.0,0.0,0.0,active,9,36,ACCOUNT_STATE_BEFORE_PREFIX
36,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,2,2026-08,funded,1,50527.0,51815.875,1288.875,0.0,49815.875,0.0,0.0,0.0,0.0,0.0,active,9,36,ACCOUNT_STATE_BEFORE_PREFIX
37,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,1,2026-07,funded,1,50000.0,48400.0,-1600.0,2342.2329942576907,48000.0,0.0,0.0,0.0,0.0,0.0,terminal,9,37,ACCOUNT_STATE_BEFORE_PREFIX
37,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,2,2026-08,funded,1,48400.0,48400.0,0.0,0.0,48000.0,0.0,0.0,0.0,0.0,0.0,terminal,9,37,ACCOUNT_STATE_BEFORE_PREFIX
38,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,1,2026-07,funded,1,50000.0,50527.0,527.0,400.0,48527.15676190716,0.0,0.0,0.0,0.0,0.0,active,9,38,ACCOUNT_STATE_BEFORE_PREFIX
38,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,2,2026-08,funded,1,50527.0,51815.875,1288.875,0.0,49816.38776659926,0.0,0.0,0.0,0.0,0.0,active,9,38,ACCOUNT_STATE_BEFORE_PREFIX
39,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,1,2026-07,funded,1,50000.0,48400.0,-1600.0,2342.2329942576907,48000.0,0.0,0.0,0.0,0.0,0.0,terminal,9,39,ACCOUNT_STATE_BEFORE_PREFIX
39,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,2,2026-08,funded,1,48400.0,48400.0,0.0,0.0,48000.0,0.0,0.0,0.0,0.0,0.0,terminal,9,39,ACCOUNT_STATE_BEFORE_PREFIX
40,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,1,2026-07,funded,1,50000.0,51454.0,1454.0,400.0,49454.0,0.0,0.0,0.0,0.0,0.0,active,10,40,ACCOUNT_STATE_BEFORE_PREFIX
40,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,2,2026-08,funded,1,51454.0,52147.0,693.0,0.0,50100.0,0.0,0.0,0.0,0.0,0.0,active,10,40,ACCOUNT_STATE_BEFORE_PREFIX
41,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,1,2026-07,funded,1,50000.0,55816.0,5816.0,1600.0,50100.0,0.0,0.0,0.0,0.0,0.0,active,10,41,ACCOUNT_STATE_BEFORE_PREFIX
41,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,2,2026-08,funded,1,55816.0,57088.0,2772.0,597.0,50100.0,1500.0,0.0,1500.0,0.0,1500.0,active,10,41,ACCOUNT_STATE_BEFORE_PREFIX
42,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,1,2026-07,funded,1,50000.0,51454.0,1454.0,400.0,49454.15676190716,0.0,0.0,0.0,0.0,0.0,active,10,42,ACCOUNT_STATE_BEFORE_PREFIX
42,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,2,2026-08,funded,1,51454.0,50000.0,708.75,1493.1957753591123,50000.0,1730.2,0.0,1730.2,0.0,1730.2,terminal,10,42,ACCOUNT_STATE_BEFORE_PREFIX
43,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,1,2026-07,funded,1,50000.0,48400.0,-1600.0,1755.3729523713555,48254.627047628645,0.0,0.0,0.0,0.0,0.0,terminal,10,43,ACCOUNT_STATE_BEFORE_PREFIX
43,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,2,2026-08,funded,1,48400.0,48400.0,0.0,0.0,48254.627047628645,0.0,0.0,0.0,0.0,0.0,terminal,10,43,ACCOUNT_STATE_BEFORE_PREFIX
44,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,1,2026-07,funded,1,50000.0,51454.0,1454.0,400.0,49454.0,0.0,0.0,0.0,0.0,0.0,active,11,44,ACCOUNT_STATE_BEFORE_PREFIX
44,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,2,2026-08,funded,1,51454.0,52501.375,1047.375,0.0,50100.0,0.0,0.0,0.0,0.0,0.0,active,11,44,ACCOUNT_STATE_BEFORE_PREFIX
45,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,1,2026-07,funded,1,50000.0,55816.0,5816.0,1600.0,50100.0,0.0,0.0,0.0,0.0,0.0,active,11,45,ACCOUNT_STATE_BEFORE_PREFIX
45,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,2,2026-08,funded,1,55816.0,58505.5,4189.5,82.5,50100.0,1500.0,0.0,1500.0,0.0,1500.0,active,11,45,ACCOUNT_STATE_BEFORE_PREFIX
46,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,1,2026-07,funded,1,50000.0,51454.0,1454.0,400.0,49530.941751435574,0.0,0.0,0.0,0.0,0.0,active,11,46,ACCOUNT_STATE_BEFORE_PREFIX
46,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,2,2026-08,funded,1,51454.0,50000.0,708.75,1493.1957753591123,50000.0,1730.2,0.0,1730.2,0.0,1730.2,terminal,11,46,ACCOUNT_STATE_BEFORE_PREFIX
47,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,1,2026-07,funded,1,50000.0,48400.0,-1600.0,1755.3729523713555,48254.627047628645,0.0,0.0,0.0,0.0,0.0,terminal,11,47,ACCOUNT_STATE_BEFORE_PREFIX
47,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,4,2,2026-08,funded,1,48400.0,48400.0,0.0,0.0,48254.627047628645,0.0,0.0,0.0,0.0,0.0,terminal,11,47,ACCOUNT_STATE_BEFORE_PREFIX
48,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,1,2026-07,funded,1,50000.0,50990.5,990.5,400.0,48990.5,0.0,0.0,0.0,0.0,0.0,active,12,48,ACCOUNT_STATE_BEFORE_PREFIX
48,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,1,2,2026-08,funded,1,50990.5,50846.125,-144.375,241.5,49812.125,0.0,0.0,0.0,0.0,0.0,active,12,48,ACCOUNT_STATE_BEFORE_PREFIX
49,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,1,2026-07,funded,1,50000.0,53962.0,3962.0,1600.0,50100.0,0.0,0.0,0.0,0.0,0.0,active,12,49,ACCOUNT_STATE_BEFORE_PREFIX
49,Apex Trader Funding - EOD PA 50K - Funded only,Apex Trader Funding,EOD PA 50K,4,2,2026-08,funded,1,53962.0,51884.5,-577.5,2077.5,50100.0,1500.0,0.0,1500.0,0.0,1500.0,active,12,49,ACCOUNT_STATE_BEFORE_PREFIX
50,TakeProfitTrader - PRO 50K - Funded only,TakeProfitTrader,PRO 50K,1,1,2026-07,funded,1,50000.0,50990.5,990.5,400.0,49067.441751435574,0.0,0.0,0.0,0.0,0.0,active,12,50,ACCOUNT_STATE_BEFORE_PREFIX
